"vacancy_url","id","vacancy_name","text_clean","skills_final","experience_years_min"
https://hh.ru/vacancy/123149461,428,Data Scientist риск-модели,"будь в центре событий. определяй будущее департамент банковского регулирования и аналитики ищет коллегу – профессионала и единомышленника. основная миссия департамента это совершенствование регуляторных подходов для обеспечения долгосрочной устойчивости банковской системы и адаптации кредитных организаций к новым вызовам и усиления их роли в экономическом развитии страны. работа департамента сильно влияет на банковский рынок, а через него – на экономику страны. задачи: разработка моделей и валидация моделей банков по pd, lgd, ead, а также коск оценка регуляторного воздействия и калибровка регуляторных требований по резервированию и достаточности капитала; разработка витрин на основе бки; data science по розничному, корпоративному кредитованию и транзакционным данным. наши ожидания от кандидатов: высшее экономическое образование; опыт работы в банках или по банковскому направлению в финансовых, аудиторских или консалтинговых организациях; опыт аналитической работы с использованием языка python; знание эконометрики, основ финансового анализа и стандартов мсфо, рсбу; владение английским языком на уровне upper-intermediate (b2) и выше. условия: получение уникального опыта в мегарегуляторе; возможности профессионального и карьерного развития; привлекательная система мотивации; широкий социальный пакет; корпоративное обучение; удобное расположение офиса. преимущества работы у нас уникальный опыт и экспертиза обучение и профессиональное развитие программы признания медицинское обслуживание спорт корпоративное питание увеличенный отпуск корпоративный отдых добро пожаловать в команду мегарегулятора!",['python'],1.0
https://hh.ru/vacancy/129352620,432,Senior Data Engineer,"компания, которая занимается разработкой и поддержкой высоконагруженных проектов для крупных компаний, в том числе с мировой известностью, основная часть которых представляет собой разработку развлекательных онлайн-сервисов, находится в поиске data engineer! вакансия с релокацией в сербию! чем предстоит заниматься: разработка и проектирование хранилищ данных (lakehouse, real-time, dwh); разработка сервисов и фреймворков для процессинга данных (batch & stream); разработка elt пайплайнов, интеграция с различными сервисами (kafka, elk, hdfs, s3, jdbc, nosql, apis); взаимодействие c хранилищами на s3/hdfs (parquet/iceberg), работа со spark, trino, starrocks; построение аналитики в clickhouse, starrocks и iceberg, а также аналитических дашбордов в tableau, superset; оптимизация различных решений с учетом большого объема данных. какие навыки нужны: более 3х лет опыта в роли дата инженера, построения etl пайплайнов, сервисов; отличная экспертиза в sql (clickhouse) и python (spark/streaming); понимание различных форматов хранения данных; практический опыт работы с docker, kubernetes (сборка образов, написание манифестов). будет плюсом: опыт разработки масштабируемых решений на больших объемах данных,(100tb+) с учетом отказоустойчивости, перформанса, и безопасности; есть опыт работы с trino, starrocks db, flink; опыт работы с ci/cd инструментами (gitlab ci/cd, github actions); опыт работы с lakehouse форматами данных и инструментами. что компания может предложить вам: работа в сербии (белград): оформление по местному трудовому законодательству («белая» зарплата), полная помощь с релокацией и оформлением документов для вас и вашей семьи; конкурентная заработная плата, премии по итогам работы, частичная компенсация аренды жилья; оплачиваемый отпуск и больничные, 4 дополнительных выходных дня в год; подарки на новый год детям и сотрудникам; компенсация абонемента в спортзал, корпоративное питание (завтраки и обеды), корпоративные скидки на изучение языков (английский/сербский); современное оборудование, работа в сильной русскоязычной команде над интересными задачами. ключевые навыки etl clickhouse python spark kubernetes","['etl', 'clickhouse', 'python', 'spark', 'kubernetes', 'python (spark/streaming)', 'sql', 'docker', 'trino', 'starrocks db', 'flink', 'gitlab ci/cd', 'github actions', 'lakehouse']",3.0
https://hh.ru/vacancy/129615949,433,Data Engineer,"команда intexsoft ищет талантливого data engineer, который поможет развивать и поддерживать наши дата-проекты, связанные с промышленной обработкой данных и машинным обучением. если вы любите работать с большими объемами информации, оптимизировать пайплайны и строить надежную инфраструктуру будем рады видеть вас в нашей команде! чем предстоит заниматься: разработка и поддержка промышленных пайплайнов обработки данных и ml-моделей на python и spark с использованием airflow; создание коннекторов к системам-источникам данных и потребителям; организация потоков данных в рамках микросервисной архитектуры; проектирование схем данных компонентов платформы в едином информационном поле; оптимизация систем хранения (clickhouse, postgresql, redis); настройка и поддержка интеграционной шины данных на базе kafka; взаимодействие с data scientist’ами и аналитиками, поддержка их в разработке (python). для нас важно: опыт промышленной разработки на python от 2 лет; опыт работы с etl-фреймворками (airflow, prefect, airbyte и др.) от 6 месяцев; практический опыт построения сложных пайплайнов; опыт проектирования схем данных и понимание методологий построения dwh; уверенное знание sql; опыт участия в разработке хранилищ данных; уверенные навыки работы в командной строке linux/macos; опыт работы с git. будет плюсом: знакомство с spark; опыт работы с mpp-системами и колоночными субд; навыки devops: docker, kubernetes, gitlab-ci, настройка окружения на серверах; опыт разработки сервисов (fastapi, flask, django, asyncio). мы предлагаем: работу в стабильной компании (24 год на рынке it-решений, резидент пвт). помощь и поддержку в профессиональном и карьерном росте (индивидуальный план развития, менторинг, внутренняя система обучения). дружественную атмосферу в команде и работу с отличными специалистами. зарубежные конференции за счёт компании. программу компенсаций профессиональных сертификатов. хороший соцпакет (бесплатные корпоративные курсы английского языка, компенсация сумм спортивных абонементов, программа лояльности, медицинское страхование и т.д.) и отличные вечеринки. ссылка на вакансию в банке вакансий на gsz.gov.⁣by: ссылка на общереспубликанский банк вакансий на информационном портале государственной службы занятости не размещается на основании абз. 5 ст. 34 закона республики беларусь ""о занятости населения"". ключевые навыки python etl sql dwh git английский — b1 — средний","['python', 'airflow', 'sql', 'dwh', 'git']",1.0
https://hh.ru/vacancy/129861598,438,Product/data analyst,"объединённая компания wildberries и russ — это международная технологическая компания, образованная в результате слияния двух лидеров рынка — it-компании wildberries и оператора наружной рекламы russ. мы находимся в поиске product/data analyst для построения аналитики b2b и b2c кредитования. стань частью команды! вам предстоит: а/б тестирование новых фичей в продукте; инфраструктура данных - заказ логов у разработки, самостоятельное построение рабочих прототипов витрин, взаимодействие с dwh для построения витрин; продуктовая аналитика - анализ продуктовых воронок, поиск точек роста; риск аналитика - аналитика данных, выстраивание системы принятия решений, взаимодействие с командой ml в части построения и использования рисковых скорингов. вы нам подходите, если: есть опыт работы с sql и python от 3 лет; есть отличное понимание теории вероятности и математической статистики; есть опыт работы в продуктовой или риск аналитике. условия для сотрудников: обучение и развитие: языковые клубы, собственный корпоративный университет, программы развития управленческих навыков и многое другое; благополучие сотрудников: корпоративный пакет дмс со стоматологией, корпоративный спорт, консультации психолога и дополнительные возможности аккредитованной it-компании; множество сообществ: клуб спикеров, футбола, йоги, шахмат и т.д.; забота о семьях: создаем условия, в которых легко сочетать карьеру и заботу о близких – от гибкого подхода до масштабных проектов для детей сотрудников; скидки и партнерские программы: на обучение, страхование, покупки и многое другое; комфортная рабочая среда: бесплатное питание в офисе, современные офисы рядом с метро, корпоративная техника и портал для сотрудников. ключевые навыки python sql","['python', 'sql']",3.0
https://hh.ru/vacancy/129297885,457,Data Scientist,"часть европейской банковской группы otp — одной из ведущих банковских групп центральной и восточной европы. сильная команда профессионалов с локальной и международной экспертизой мы предлагаем медицинская страховка дмс для каждого сотрудника, чтобы забота о здоровье стала проще 21 день отпуска дополнительный отпуск для эффективной перезагрузки специальные условия по банковским продуктам для сотрудников бесплатные курсы от ведущих платформ linkedin learning, coursera, udemy и другие корпоративные курсы о команде: команда cvm (customer value management) ipotekabank занимается разработкой и внедрением аналитических решений для повышения ценности взаимодействия с клиентами. мы ищем data scientist, который будет участвовать в полном цикле разработки ml моделей — от идеи и сборки данных до промышленного внедрения. обязанности: разработка и внедрение моделей машинного обучения для задач cvm. полный цикл работы с моделями: сбор данных, подготовка, обучение, тестирование, деплой, мониторинг. анализ данных и построение прогнозных моделей для оптимизации клиентских предложений. взаимодействие с кампейном и бизнес-командами для формулирования задач и интерпретации результатов. поддержка и мониторинг моделей в продакшене. требования: обязательно: уверенное владение python и sql. знание классических алгоритмов ml: linear regression, logistic regression, decision tree, random forest. опыт работы с алгоритмами бустинга: xgboost, lightgbm, catboost. будет преимуществом: опыт работы с mlflow. знание greenplum. понимание алгоритмов nlp и геоаналитики. навыки работы с power bi. мы предлагаем: участие в стратегических проектах банка. возможность влиять на развитие клиентских сервисов. современные технологии и подходы к работе с данными. конкурентную заработную плату и социальный пакет. присоединяйтесь к нашей команде работа в ipoteka bank otp group — это профессиональный рост команда профессионалов медицинская страховка особые условия по продуктам банка образовательные курсы корпоративная культура ключевые навыки big data sql python алгоритмы и структуры данных русский — c2 — в совершенстве английский — b2 — средне-продвинутый","['big data', 'sql', 'python', 'алгоритмы и структуры данных', 'русский — c2 — в совершенстве', 'английский — b2 — средне-продвинутый', 'linear regression', 'logistic regression', 'decision tree', 'random forest', 'xgboost', 'lightgbm', 'catboost', 'mlflow', 'greenplum', 'nlp', 'geoanalytics', 'power bi']",1.0
https://hh.ru/vacancy/129694742,486,Data Engineer Middle+/Senior ,"ищем data engineer на проект дочки втб. о проекте: компания работает в области инвестиционного анализа (акции, облигации, индексы, рынки и компании). разрабатывает новый и без преувеличения инновационный цифровой продукт для российского рынка, который предоставляет инструменты анализа ценных бумаг и финансовых показателей публичных компаний, с целью принятия взвешенных инвестиционных решений для профессиональных участников рынка. требования: — глубокие знания и опыт работы с реляционными бд: понимание структуры данных, способов наполнения и управления данными. — умение создавать и оптимизировать сложные sql-запросы, включая оконные функции, cte, маппинги между бд. — способность проектировать и создавать модели данных, адаптированные для аналитических задач и эффективной работы dwh. — понимание принципов нормализации и денормализации, знание различных типов схем (звезда, снежинка) и их применения. — умение строить устойчивые и масштабируемые модели данных, учитывающие специфику источников и целевых систем. — владение методологиями data vault и другими современными подходами к моделированию для обеспечения прозрачности, история изменений и восстановления данных. — опыт документирования моделей данных и поддержания их совместимости с процессами etl/elt и бизнес-метриками. — умение управлять изменениями модели при росте объема данных и изменениях в требованиях аналитики. — опыт создания и поддержки etl/elt-конвейеров данных. — умение создавать модели данных и преобразования с помощью dbt, знание sql и шаблонизации в dbt. — опыт оркестрации процессов с помощью apache airflow, настройка dag, автоматизация и мониторинг etl задач. — понимание методологии и практик dataops для контроля версий моделей, тестирования, мониторинга и безопасного развёртывания — навыки документирования процессов, работы с технической документацией. личные качества: — способность работать в кросс-функциональной команде, понимание бизнес-задач. — самоорганизация и прoактивность в решении технических и организационных вопросов. условия: интересные задачи. гибкое начало рабочего дня. трудоустройство в штат компании it pearls (по тк или ип), формат аутстафф. удаленный формат работы (full-time) ждем ваш отклик! ключевые навыки python apache kafka postgresql mongodb clickhouse","['python', 'apache kafka', 'postgresql', 'mongodb', 'clickhouse']",3.0
https://hh.ru/vacancy/129584382,530,Продуктовый аналитик,"citora – одна из ведущих компаний, оказывающих сервис по удаленному оформлению карт иностранных банков для оплаты за рубежом. в нашем портфеле – карты надежных банков снг и европы, финтех-решения и другие продукты, которые помогают российским клиентам за рубежом. мы обеспечиваем для клиентов end-to-end процесс получения карты и сервисную поддержку, соблюдаем требования безопасности в части персональных данных и постоянно работаем над улучшением продукта и бизнес-процессов. сотрудничаем с крупными банками и предоставляем сервис любым категориям/сегментам клиентов. наша молодая и амбициозная команда ищет продуктового аналитика (не ниже уровня middle) для работы с данными и построения аналитической системы в компании. необходимо обеспечить работу не только с долгосрочными и базовыми метриками для всей команды, но и создать базу для развития и масштабирования сервиса на основе данных. ищем проактивного сотрудника, готового построить мост между данными и продуктом и участвовать в развитии сервиса и компании в целом. чем предстоит заниматься: лидировать стрим продуктовой аналитики, управлять бэклогом и расставлять приоритеты задач. анализировать данные по бизнес-процессам и продукту с использованием sql, python, excel и пр. проектировать и разрабатывать дашборды, создавать и поддерживать ключевые витрины данных и автоматическую отчетность в bi-системе, включая настройку и разворачивание инструментов. взаимодействовать с командой продукта, принимать участие в работе над cjm, настройке пользовательской воронки/воронки продаж, поиске узких мест в продукте. оказывать информационную поддержку команды по стриму данных, включая ad-hoc-выгрузки. проектировать дизайн экспериментов, сопровождать и анализировать результаты a/b-тестов. проверять корректность и консистентность данных по ключевым воронкам: искать аномалии, расхождения между источниками, помогать локализовывать причины (баг трекинга, бизнес-логика, проблема в bi). размечать события, создавать каталог событий, разрабатывать дерево метрик, проводить challenge метрик. автоматизировать свою работу и выносить на дашборды ключевые метрики и разрезы, чтобы ответы на большинство рядовых вопросов по и команды «а какая доля пользователей...» можно было получить без работы аналитика. рассказывать команде о ключевых метриках, выводах экспериментов, отвечать на их вопросы и приобщать к культуре действий на основе данных. участвовать в разработке стратегии развития компании и проектировании новых сервисов. мы ожидаем: опыт работы с sql (clickhouse), python, инструментами визуализации (redash, superset, datalens и др.) опыт работы с яндекс.метрика, googleanalytics и др.подобными инструментами. понимание маркетинговых воронок, атрибуции, performance-маркетинга и unit-экономики. умение превращать цифры в понятные инсайты и бизнес-рекомендации. развитое системное и критическое мышление. знание различных методов оценки эффектов (a/b-тестирование и другие). умение работать в команде на общий результат, вкладывать личные усилия в результат команды. будет плюсом: опыт работы с финансовыми продуктами и чувствительной информацией. навыки применения ml для анализа данных (опционально). личный опыт оформления иностранной карты. опыт работы с crm-данными и lifecycle-аналитикой (триггерные кампании, ретеншен-кампании, сегментация базы). мы предлагаем: работу на full-time (формат офис/гибрид обсуждаемо). 28 календарных дней - оплачиваемый отпуск. дмс после испытательного срока (3 мес.). регулярную индексацию заработной платы. развитие и обучение за счет компании. возможность влиять на развитие продукта, гибкость при принятии решений.","['sql', 'clickhouse', 'python', 'redash', 'superset', 'datalens']",3.0
https://hh.ru/vacancy/129277921,547,Аналитик данных,"обязанности: анализ больших объемов данных визуализация данных в дашборды составление аналитических справок тестирование готовых витрин и отчетов участие в проектах формирования хранилища данных, анализ исходных данных в системах-источниках (оценка структуры, полноты и качества данных), построение витрины данных на основе нескольких источников формирование отчетности и ее автоматизация требования: высшее образование релевантный опыт работы от 2-х лет уверенное знание sql (в частности – оконные функции) и python, понимание различных структур данных уверенное владение excel комплексное умение владеть задачей: от постановки до конечного результата по смыслу и по содержанию, нацеленность на решение задач для большого проекта будет преимуществом опыт работы с bi-инструментами (qlikview, tableau и др.) и опыт в бизнес- или системном анализе условия: работа в динамично развивающейся организации правительства москвы профессиональный коллектив, возможность участия в социально значимых проектах города возможности профессионального и карьерного роста офис на станции метро проспект мира график работы 5/2 с 09:00 до 18:00 или с 10.00 до 19.00","['sql', 'python']",1.0
https://hh.ru/vacancy/128014357,2641,Data Engineer,"мы создаем собственную платформу данных, которая включает в себя инструменты по получению, обработке, загрузке и визуализации данных. с помощью этих инструментов мы каждый день загружаем терабайты информации в единое хранилище данных (dwh), приводим ее к удобному виду, предоставляем нашим пользователям и даем возможность строить важные отчеты, графики, проводить анализ. часть из этих инструментов мы разрабатываем с нуля, другую часть разрабатываем на основе opensource решений, таких как apache airflow, nifi, zepellin, flink и других. в нашу команду нужны талантливые дата-инженеры, которые будут развивать продукты data platform. обязанности участие в разработке ядра продуктов data platform разработка и оптимизация процессов выгрузки данных требования знание одного из языков программирования: python, java, go знание основ ооп, теории алгоритмов, структур данных знание sql опыт написания процессов загрузки данных (etl) будет плюсом знакомство с современными системами хранения данных: mpp, nosql будет плюсом знакомство с: pandas, numpy, groovy исследовательский склад ума, любознательность, широкий кругозор, желание изучать новые технологии мы предлагаем работу в офисе. график работы — гибридный платформу обучения и развития «т апгрейд». курсы, тренинги, вебинары и базы знаний. поддержку менторов и наставников, помощь в поиске точек роста и карьерном развитии заботу о здоровье. оформим полис дмс со стоматологией и страховку от несчастных случаев. предложим льготное страхование вашим близким линейку льготных тарифов на продукты т-банка оплату спорткомплекса иннополиса компенсацию стоимости аренды квартиры в иннополисе сервисы по поддержке сотрудника по психологическим, юридическим и финансовым вопросам три дополнительных дня отпуска в год достойную зарплату — обсудим ее на собеседовании почему именно т-банк используем cutting-edge-технологии создаем продукты для миллионов клиентов опираемся на науку строим сильную команду ценим инициативу помогаем расти акционерное общество «т-банк» ключевые навыки etl python dwh sql хранилище данных airflow","['etl', 'python', 'dwh', 'sql', 'хранилище данных', 'airflow', 'java', 'go', 'apache airflow', 'nifi', 'zepellin', 'flink']",1.0
https://hh.ru/vacancy/129991603,568,Аналитик данных по работе с маркетплейсами (стажер),"cadesign — ведущая компания с 15-летним опытом в создании и продвижении проектов федерального и международного уровня в сфере digital. мы помогаем бизнесу выстраивать продажи в цифровой среде - разрабатываем и развиваем сайты, выполняем интеграции с информационными системами, внедряем 1с, комплексно продвигаем в интернете и социальных сетях. мы признаны лидерами веб-индустрии и обладаем глубокими компетенциями в e-commerce и digital-маркетинге. присоединяйтесь к cadesign и станьте частью команды, которая меняет правила игры в мире цифровых технологий! наша стажировка - классная альтернатива дорогим обучающим курсам. вы получите реальный опыт участия в проекте заказной разработки + стипендию на время обучения! требования: желание развиваться в области аналитики данных и digital-маркетинга; уверенный пользователь ехсеl, навыки работы со сводными таблицами и формулами; умение работать с большим объемом информации, аналитический склад ума; развитые коммуникативные навыки. условия: длительность - 8 недель (не менее 40 часов в неделю); стипендия; подходит также для студентов выпускных курсов. что вас ждет после успешного обучения? трудоустройство на работу в нашу команду (при успешном прохождении стажировки); возможность построить карьеру и приобрести коммерческий опыт на интересных проектах; дружный коллектив и комфортный офис в центре города; график работы: понедельник-пятница с 9:00 до 18:00 (час на обед, если ты - сова, мы это обсудим). что вам нужно сделать: прислать свой отклик на данную вакансию; выполнить тестовое задание; пройти собеседование в офисе. ждем ваших откликов! ключевые навыки ехсеl microsoft power bi сводные таблицы формулы","['ехсеl', 'microsoft power bi', 'сводные таблицы', 'формулы']",0.0
https://hh.ru/vacancy/130325503,572,Bi-аналитик PowerBI,"привет! на связи команда aspex. с 2015 года наша it компания помогает бизнесу превращать данные в понятные решения, сопровождая проекты от идеи до реального результата. в команде — bi-аналитики, разработчики, дизайнеры, ml-специалисты с опытом в крупнейших компаниях и топовых ai-проектах. еще 10 лет назад мы одними из первых на рынке искали и обучали bi-аналитиков, опережая время. в связи с увеличением числа проектов мы ищем опытного middle/senior bi-аналитика (powerbi). требования опыт работы bi‑аналитиком / bi‑разработчиком от 3 лет. уверенная работа с power bi. профессиональное знание dax: сложные меры, контексты фильтрации, оптимизация, time intelligence. опыт проектирования и поддержки витрин данных, понимание основных слоёв хранилища. уверенное владение стеком microsoft: sql server / azure sql (сложные запросы, оконные функции). power query excel как источник данных и инструмент анализа. опыт работы с большими объёмами данных и оптимизации запросов. будет плюсом опыт работы с облачной инфраструктурой azure навыки документирования моделей данных и отчётов. опыт взаимодействия с бизнес‑заказчиками на уровне сбора требований и презентации результатов. опыт наставничества junior-специалистов обязанности разработка и поддержка интерактивных отчётов и дашбордов в power bi. проектирование и развитие витрин данных под аналитические задачи бизнеса. проработка моделей данных, настройка связей и оптимизация производительности отчётов. реализация сложной бизнес‑логики на dax, включая расчетные меры, kpi и time intelligence. взаимодействие с бизнес‑заказчиками для уточнения требований и доработки решений. условия работы: удалённый формат работы график 5/2 с 8:00 до 16:00 мск зарплата, соответствующая уровню компетенций обучение за счёт компании компенсация спорта через 6 месяцев работы команда душевных и горящих своим делом людей если ваше резюме пройдет первичный отбор, то на первом этапе мы попросим предоставить ссылку на опубликованный онлайн-дашборд. это позволит нам оценить ваши компетенции и технические навыки, чтобы собеседование прошло продуктивнее. ссылка на дашборд заменяет тестовое задание и является обязательным условием для рассмотрения кандидатуры. обратите внимание, кандидаты без ссылки на дашборд или без доступа к дашборду рассматриваться не будут! ключевые навыки power bi dax dwh bi аналитика ms sql","['power bi', 'dax', 'sql server', 'azure sql']",3.0
https://hh.ru/vacancy/129934058,576,Junior BI-аналитик,"junior bi-аналитик (частичная занятость) альфастат — аналитическое агентство, специализирующееся на прикладной математике, экономической аналитике и автоматизации управленческой отчетности. мы работаем с проектами в сферах медицины, энергетики и научных исследований, помогая клиентам принимать решения на основе данных. сейчас ищем в команду junior bi-аналитика, который хочет расти в аналитике данных и работать с реальными бизнес-задачами под руководством опытных специалистов. обязанности: участие в сборе требований и проектировании логики отчетности подготовка витрин данных и sql-запросов разработка дэшбордов в power bi / superset улучшение ux и визуального представления данных прочие задачи по автоматизации (парсинг, обработка неструктурированных данных, автоматизированная рассылка отчетов) потенциально — участие в задачах по моделированию и ml требования: базовый опыт работы с bi-инструментами и sql образование (или обучение) в области математики, it, экономики желание развиваться в аналитике данных готовность работать из офиса 1–2 дня в неделю условия: зарплата: 60 000 – 80 000 ₽ part-time: 20 часов в неделю, гибкий график удалёнка 3–4 дня в неделю наставничество и обучение на реальных проектах участие в проектах с реальным бизнес-эффектом корпоративные бонусы и премии ключевые навыки sql business intelligence systems power bi python аналитическое мышление","['sql', 'business intelligence systems', 'power bi', 'python', 'аналитическое мышление', 'superset']",0.0
